America/New_York,US,EDT,1710054000,-14400,1
America/New_York,US,EST,1730613600,-18000,0
America/New_York,US,EDT,1741503600,-14400,1
America/New_York,US,EST,1762063200,-18000,0
America/New_York,US,EDT,1772953200,-14400,1
America/New_York,US,EST,1793512800,-18000,0
America/New_York,US,EDT,1805007600,-14400,1
America/New_York,US,EST,1825567200,-18000,0
America/New_York,US,EDT,1836457200,-14400,1
America/New_York,US,EST,1857016800,-18000,0
America/New_York,US,EDT,1867906800,-14400,1
America/New_York,US,EST,1888466400,-18000,0
America/New_York,US,EDT,1899356400,-14400,1
America/New_York,US,EST,1919916000,-18000,0
America/New_York,US,EDT,1930806000,-14400,1
America/New_York,US,EST,1951365600,-18000,0
America/New_York,US,EDT,1962860400,-14400,1
America/New_York,US,EST,1983420000,-18000,0
America/New_York,US,EDT,1994310000,-14400,1
America/New_York,US,EST,2014869600,-18000,0
America/New_York,US,EDT,2025759600,-14400,1
America/New_York,US,EST,2046319200,-18000,0
America/New_York,US,EDT,2057209200,-14400,1
America/New_York,US,EST,2077768800,-18000,0
America/New_York,US,EDT,2088658800,-14400,1
America/New_York,US,EST,2109218400,-18000,0
America/New_York,US,EDT,2120108400,-14400,1
America/New_York,US,EST,2140668000,-18000,0
America/New_York,US,EDT,2152162800,-14400,1
America/New_York,US,EST,2172722400,-18000,0
America/New_York,US,EDT,2183612400,-14400,1
America/New_York,US,EST,2204172000,-18000,0
America/New_York,US,EDT,2215062000,-14400,1
America/New_York,US,EST,2235621600,-18000,0
America/New_York,US,EDT,2246511600,-14400,1
America/New_York,US,EST,2267071200,-18000,0
America/New_York,US,EDT,2277961200,-14400,1
America/New_York,US,EST,2298520800,-18000,0
America/New_York,US,EDT,2309410800,-14400,1
America/New_York,US,EST,2329970400,-18000,0
America/New_York,US,EDT,2341465200,-14400,1
America/New_York,US,EST,2362024800,-18000,0
America/New_York,US,EDT,2372914800,-14400,1
America/New_York,US,EST,2393474400,-18000,0
America/New_York,US,EDT,2404364400,-14400,1
America/New_York,US,EST,2424924000,-18000,0
America/New_York,US,EDT,2435814000,-14400,1
America/New_York,US,EST,2456373600,-18000,0
America/New_York,US,EDT,2467263600,-14400,1
America/New_York,US,EST,2487823200,-18000,0
America/New_York,US,EDT,2499318000,-14400,1
America/New_York,US,EST,2519877600,-18000,0
America/New_York,US,EDT,2530767600,-14400,1
America/New_York,US,EST,2551327200,-18000,0
America/New_York,US,EDT,2562217200,-14400,1
America/New_York,US,EST,2582776800,-18000,0
America/New_York,US,EDT,2593666800,-14400,1
America/New_York,US,EST,2614226400,-18000,0
America/New_York,US,EDT,2625116400,-14400,1
America/New_York,US,EST,2645676000,-18000,0
America/New_York,US,EDT,2656566000,-14400,1
America/New_York,US,EST,2677125600,-18000,0
America/New_York,US,EDT,2688620400,-14400,1
America/New_York,US,EST,2709180000,-18000,0
America/New_York,US,EDT,2720070000,-14400,1
America/New_York,US,EST,2740629600,-18000,0
America/New_York,US,EDT,2751519600,-14400,1
America/New_York,US,EST,2772079200,-18000,0
America/New_York,US,EDT,2782969200,-14400,1
America/New_York,US,EST,2803528800,-18000,0
America/New_York,US,EDT,2814418800,-14400,1
America/New_York,US,EST,2834978400,-18000,0
America/New_York,US,EDT,2846473200,-14400,1
America/New_York,US,EST,2867032800,-18000,0
America/New_York,US,EDT,2877922800,-14400,1
America/New_York,US,EST,2898482400,-18000,0
America/New_York,US,EDT,2909372400,-14400,1
America/New_York,US,EST,2929932000,-18000,0
America/New_York,US,EDT,2940822000,-14400,1
America/New_York,US,EST,2961381600,-18000,0
America/New_York,US,EDT,2972271600,-14400,1
America/New_York,US,EST,2992831200,-18000,0
America/New_York,US,EDT,3003721200,-14400,1
America/New_York,US,EST,3024280800,-18000,0
America/New_York,US,EDT,3035775600,-14400,1
America/New_York,US,EST,3056335200,-18000,0
America/New_York,US,EDT,3067225200,-14400,1
America/New_York,US,EST,3087784800,-18000,0
America/New_York,US,EDT,3098674800,-14400,1
America/New_York,US,EST,3119234400,-18000,0
America/New_York,US,EDT,3130124400,-14400,1
America/New_York,US,EST,3150684000,-18000,0
America/New_York,US,EDT,3161574000,-14400,1
America/New_York,US,EST,3182133600,-18000,0
America/New_York,US,EDT,3193023600,-14400,1
America/New_York,US,EST,3213583200,-18000,0
America/New_York,US,EDT,3225078000,-14400,1
America/New_York,US,EST,3245637600,-18000,0
America/New_York,US,EDT,3256527600,-14400,1
America/New_York,US,EST,3277087200,-18000,0
America/New_York,US,EDT,3287977200,-14400,1
America/New_York,US,EST,3308536800,-18000,0
America/New_York,US,EDT,3319426800,-14400,1
America/New_York,US,EST,3339986400,-18000,0
America/New_York,US,EDT,3350876400,-14400,1
America/New_York,US,EST,3371436000,-18000,0
America/New_York,US,EDT,3382930800,-14400,1
America/New_York,US,EST,3403490400,-18000,0
America/New_York,US,EDT,3414380400,-14400,1
America/New_York,US,EST,3434940000,-18000,0
America/New_York,US,EDT,3445830000,-14400,1
America/New_York,US,EST,3466389600,-18000,0
America/New_York,US,EDT,3477279600,-14400,1
America/New_York,US,EST,3497839200,-18000,0
America/New_York,US,EDT,3508729200,-14400,1
America/New_York,US,EST,3529288800,-18000,0
America/New_York,US,EDT,3540178800,-14400,1
America/New_York,US,EST,3560738400,-18000,0
America/New_York,US,EDT,3572233200,-14400,1
America/New_York,US,EST,3592792800,-18000,0
America/New_York,US,EDT,3603682800,-14400,1
America/New_York,US,EST,3624242400,-18000,0
America/New_York,US,EDT,3635132400,-14400,1
America/New_York,US,EST,3655692000,-18000,0
America/New_York,US,EDT,3666582000,-14400,1
America/New_York,US,EST,3687141600,-18000,0
America/New_York,US,EDT,3698031600,-14400,1
America/New_York,US,EST,3718591200,-18000,0
America/New_York,US,EDT,3730086000,-14400,1
America/New_York,US,EST,3750645600,-18000,0
America/New_York,US,EDT,3761535600,-14400,1
America/New_York,US,EST,3782095200,-18000,0
America/New_York,US,EDT,3792985200,-14400,1
America/New_York,US,EST,3813544800,-18000,0
America/New_York,US,EDT,3824434800,-14400,1
America/New_York,US,EST,3844994400,-18000,0
America/New_York,US,EDT,3855884400,-14400,1
America/New_York,US,EST,3876444000,-18000,0
America/New_York,US,EDT,3887334000,-14400,1
America/New_York,US,EST,3907893600,-18000,0
America/New_York,US,EDT,3919388400,-14400,1
America/New_York,US,EST,3939948000,-18000,0
America/New_York,US,EDT,3950838000,-14400,1
America/New_York,US,EST,3971397600,-18000,0
America/New_York,US,EDT,3982287600,-14400,1
America/New_York,US,EST,4002847200,-18000,0
America/New_York,US,EDT,4013737200,-14400,1
America/New_York,US,EST,4034296800,-18000,0
America/New_York,US,EDT,4045186800,-14400,1
America/New_York,US,EST,4065746400,-18000,0
America/New_York,US,EDT,4076636400,-14400,1
America/New_York,US,EST,4097196000,-18000,0
America/New_York,US,EDT,4108690800,-14400,1
America/New_York,US,EST,4129250400,-18000,0
America/New_York,US,EDT,4140140400,-14400,1
America/New_York,US,EST,4160700000,-18000,0
America/New_York,US,EDT,4171590000,-14400,1
America/New_York,US,EST,4192149600,-18000,0
America/New_York,US,EDT,4203039600,-14400,1
America/New_York,US,EST,4223599200,-18000,0
America/New_York,US,EDT,4234489200,-14400,1
America/New_York,US,EST,4255048800,-18000,0
America/New_York,US,EDT,4265938800,-14400,1
America/New_York,US,EST,4286498400,-18000,0
America/New_York,US,EDT,4297993200,-14400,1
America/New_York,US,EST,4318552800,-18000,0
America/New_York,US,EDT,4329442800,-14400,1
America/New_York,US,EST,4350002400,-18000,0
America/New_York,US,EDT,4360892400,-14400,1
America/New_York,US,EST,4381452000,-18000,0
America/New_York,US,EDT,4392342000,-14400,1
America/New_York,US,EST,4412901600,-18000,0
America/New_York,US,EDT,4423791600,-14400,1
America/New_York,US,EST,4444351200,-18000,0
America/New_York,US,EDT,4455241200,-14400,1
America/New_York,US,EST,4475800800,-18000,0
America/New_York,US,EDT,4487295600,-14400,1
America/New_York,US,EST,4507855200,-18000,0
America/New_York,US,EDT,4518745200,-14400,1
America/New_York,US,EST,4539304800,-18000,0
America/New_York,US,EDT,4550194800,-14400,1
America/New_York,US,EST,4570754400,-18000,0
America/New_York,US,EDT,4581644400,-14400,1
America/New_York,US,EST,4602204000,-18000,0
America/New_York,US,EDT,4613094000,-14400,1
America/New_York,US,EST,4633653600,-18000,0
America/New_York,US,EDT,4645148400,-14400,1
America/New_York,US,EST,4665708000,-18000,0
America/New_York,US,EDT,4676598000,-14400,1
America/New_York,US,EST,4697157600,-18000,0
America/New_York,US,EDT,4708047600,-14400,1
America/New_York,US,EST,4728607200,-18000,0
America/New_York,US,EDT,4739497200,-14400,1
America/New_York,US,EST,4760056800,-18000,0
America/New_York,US,EDT,4770946800,-14400,1
America/New_York,US,EST,4791506400,-18000,0
America/New_York,US,EDT,4802396400,-14400,1
America/New_York,US,EST,4822956000,-18000,0
America/New_York,US,EDT,4834450800,-14400,1
America/New_York,US,EST,4855010400,-18000,0
America/New_York,US,EDT,4865900400,-14400,1
America/New_York,US,EST,4886460000,-18000,0
America/New_York,US,EDT,4897350000,-14400,1
America/New_York,US,EST,4917909600,-18000,0
America/New_York,US,EDT,4928799600,-14400,1
America/New_York,US,EST,4949359200,-18000,0
America/New_York,US,EDT,4960249200,-14400,1
America/New_York,US,EST,4980808800,-18000,0
America/New_York,US,EDT,4992303600,-14400,1
America/New_York,US,EST,5012863200,-18000,0
America/New_York,US,EDT,5023753200,-14400,1
America/New_York,US,EST,5044312800,-18000,0
America/New_York,US,EDT,5055202800,-14400,1
America/New_York,US,EST,5075762400,-18000,0
America/New_York,US,EDT,5086652400,-14400,1
America/New_York,US,EST,5107212000,-18000,0
America/New_York,US,EDT,5118102000,-14400,1
America/New_York,US,EST,5138661600,-18000,0
America/New_York,US,EDT,5149551600,-14400,1
America/New_York,US,EST,5170111200,-18000,0
America/New_York,US,EDT,5181606000,-14400,1
America/New_York,US,EST,5202165600,-18000,0
America/New_York,US,EDT,5213055600,-14400,1
America/New_York,US,EST,5233615200,-18000,0
America/New_York,US,EDT,5244505200,-14400,1
America/New_York,US,EST,5265064800,-18000,0
America/New_York,US,EDT,5275954800,-14400,1
America/New_York,US,EST,5296514400,-18000,0
America/New_York,US,EDT,5307404400,-14400,1
America/New_York,US,EST,5327964000,-18000,0
America/New_York,US,EDT,5338854000,-14400,1
America/New_York,US,EST,5359413600,-18000,0
America/New_York,US,EDT,5370908400,-14400,1
America/New_York,US,EST,5391468000,-18000,0
America/New_York,US,EDT,5402358000,-14400,1
America/New_York,US,EST,5422917600,-18000,0
America/New_York,US,EDT,5433807600,-14400,1
America/New_York,US,EST,5454367200,-18000,0
America/New_York,US,EDT,5465257200,-14400,1
America/New_York,US,EST,5485816800,-18000,0
America/New_York,US,EDT,5496706800,-14400,1
America/New_York,US,EST,5517266400,-18000,0
America/New_York,US,EDT,5528761200,-14400,1
America/New_York,US,EST,5549320800,-18000,0
America/New_York,US,EDT,5560210800,-14400,1
America/New_York,US,EST,5580770400,-18000,0
America/New_York,US,EDT,5591660400,-14400,1
America/New_York,US,EST,5612220000,-18000,0
America/New_York,US,EDT,5623110000,-14400,1
America/New_York,US,EST,5643669600,-18000,0
America/New_York,US,EDT,5654559600,-14400,1
America/New_York,US,EST,5675119200,-18000,0
America/New_York,US,EDT,5686009200,-14400,1
America/New_York,US,EST,5706568800,-18000,0
America/New_York,US,EDT,5718063600,-14400,1
America/New_York,US,EST,5738623200,-18000,0
America/New_York,US,EDT,5749513200,-14400,1
America/New_York,US,EST,5770072800,-18000,0
America/New_York,US,EDT,5780962800,-14400,1
America/New_York,US,EST,5801522400,-18000,0
America/New_York,US,EDT,5812412400,-14400,1
America/New_York,US,EST,5832972000,-18000,0
America/New_York,US,EDT,5843862000,-14400,1
America/New_York,US,EST,5864421600,-18000,0
America/New_York,US,EDT,5875916400,-14400,1
America/New_York,US,EST,5896476000,-18000,0
America/New_York,US,EDT,5907366000,-14400,1
America/New_York,US,EST,5927925600,-18000,0
America/New_York,US,EDT,5938815600,-14400,1
America/New_York,US,EST,5959375200,-18000,0
America/New_York,US,EDT,5970265200,-14400,1
America/New_York,US,EST,5990824800,-18000,0
America/New_York,US,EDT,6001714800,-14400,1
America/New_York,US,EST,6022274400,-18000,0
America/New_York,US,EDT,6033164400,-14400,1
America/New_York,US,EST,6053724000,-18000,0
America/New_York,US,EDT,6065218800,-14400,1
America/New_York,US,EST,6085778400,-18000,0
America/New_York,US,EDT,6096668400,-14400,1
America/New_York,US,EST,6117228000,-18000,0
America/New_York,US,EDT,6128118000,-14400,1
America/New_York,US,EST,6148677600,-18000,0
America/New_York,US,EDT,6159567600,-14400,1
America/New_York,US,EST,6180127200,-18000,0
America/New_York,US,EDT,6191017200,-14400,1
America/New_York,US,EST,6211576800,-18000,0
America/New_York,US,EDT,6222466800,-14400,1
America/New_York,US,EST,6243026400,-18000,0
America/New_York,US,EDT,6254521200,-14400,1
America/New_York,US,EST,6275080800,-18000,0
America/New_York,US,EDT,6285970800,-14400,1
America/New_York,US,EST,6306530400,-18000,0
America/New_York,US,EDT,6317420400,-14400,1
America/New_York,US,EST,6337980000,-18000,0
America/New_York,US,EDT,6348870000,-14400,1
America/New_York,US,EST,6369429600,-18000,0
America/New_York,US,EDT,6380319600,-14400,1
America/New_York,US,EST,6400879200,-18000,0
America/New_York,US,EDT,6412374000,-14400,1
America/New_York,US,EST,6432933600,-18000,0
America/New_York,US,EDT,6443823600,-14400,1
America/New_York,US,EST,6464383200,-18000,0
America/New_York,US,EDT,6475273200,-14400,1
America/New_York,US,EST,6495832800,-18000,0
America/New_York,US,EDT,6506722800,-14400,1
America/New_York,US,EST,6527282400,-18000,0
America/New_York,US,EDT,6538172400,-14400,1
America/New_York,US,EST,6558732000,-18000,0
America/New_York,US,EDT,6569622000,-14400,1
America/New_York,US,EST,6590181600,-18000,0
America/New_York,US,EDT,6601676400,-14400,1
America/New_York,US,EST,6622236000,-18000,0
America/New_York,US,EDT,6633126000,-14400,1
America/New_York,US,EST,6653685600,-18000,0
America/New_York,US,EDT,6664575600,-14400,1
America/New_York,US,EST,6685135200,-18000,0
America/New_York,US,EDT,6696025200,-14400,1
America/New_York,US,EST,6716584800,-18000,0
America/New_York,US,EDT,6727474800,-14400,1
America/New_York,US,EST,6748034400,-18000,0
America/New_York,US,EDT,6759529200,-14400,1
America/New_York,US,EST,6780088800,-18000,0
America/New_York,US,EDT,6790978800,-14400,1
America/New_York,US,EST,6811538400,-18000,0
America/New_York,US,EDT,6822428400,-14400,1
America/New_York,US,EST,6842988000,-18000,0
America/New_York,US,EDT,6853878000,-14400,1
America/New_York,US,EST,6874437600,-18000,0
America/New_York,US,EDT,6885327600,-14400,1
America/New_York,US,EST,6905887200,-18000,0
America/New_York,US,EDT,6916777200,-14400,1
America/New_York,US,EST,6937336800,-18000,0
America/New_York,US,EDT,6948831600,-14400,1
America/New_York,US,EST,6969391200,-18000,0
America/New_York,US,EDT,6980281200,-14400,1
America/New_York,US,EST,7000840800,-18000,0
America/New_York,US,EDT,7011730800,-14400,1
America/New_York,US,EST,7032290400,-18000,0
America/New_York,US,EDT,7043180400,-14400,1
America/New_York,US,EST,7063740000,-18000,0
America/New_York,US,EDT,7074630000,-14400,1
America/New_York,US,EST,7095189600,-18000,0
America/New_York,US,EDT,7106079600,-14400,1
America/New_York,US,EST,7126639200,-18000,0
America/New_York,US,EDT,7138134000,-14400,1
America/New_York,US,EST,7158693600,-18000,0
America/New_York,US,EDT,7169583600,-14400,1
America/New_York,US,EST,7190143200,-18000,0
America/New_York,US,EDT,7201033200,-14400,1
America/New_York,US,EST,7221592800,-18000,0
America/New_York,US,EDT,7232482800,-14400,1
America/New_York,US,EST,7253042400,-18000,0
America/New_York,US,EDT,7263932400,-14400,1
America/New_York,US,EST,7284492000,-18000,0
America/New_York,US,EDT,7295382000,-14400,1
America/New_York,US,EST,7315941600,-18000,0
America/New_York,US,EDT,7327436400,-14400,1
America/New_York,US,EST,7347996000,-18000,0
America/New_York,US,EDT,7358886000,-14400,1
America/New_York,US,EST,7379445600,-18000,0
America/New_York,US,EDT,7390335600,-14400,1
America/New_York,US,EST,7410895200,-18000,0
America/New_York,US,EDT,7421785200,-14400,1
America/New_York,US,EST,7442344800,-18000,0
America/New_York,US,EDT,7453234800,-14400,1
America/New_York,US,EST,7473794400,-18000,0
America/New_York,US,EDT,7484684400,-14400,1
America/New_York,US,EST,7505244000,-18000,0
America/New_York,US,EDT,7516738800,-14400,1
America/New_York,US,EST,7537298400,-18000,0
America/New_York,US,EDT,7548188400,-14400,1
America/New_York,US,EST,7568748000,-18000,0
America/New_York,US,EDT,7579638000,-14400,1
America/New_York,US,EST,7600197600,-18000,0
America/New_York,US,EDT,7611087600,-14400,1
America/New_York,US,EST,7631647200,-18000,0
America/New_York,US,EDT,7642537200,-14400,1
America/New_York,US,EST,7663096800,-18000,0
America/New_York,US,EDT,7674591600,-14400,1
America/New_York,US,EST,7695151200,-18000,0
America/New_York,US,EDT,7706041200,-14400,1
America/New_York,US,EST,7726600800,-18000,0
America/New_York,US,EDT,7737490800,-14400,1
America/New_York,US,EST,7758050400,-18000,0
America/New_York,US,EDT,7768940400,-14400,1
America/New_York,US,EST,7789500000,-18000,0
America/New_York,US,EDT,7800390000,-14400,1
America/New_York,US,EST,7820949600,-18000,0
America/New_York,US,EDT,7831839600,-14400,1
America/New_York,US,EST,7852399200,-18000,0
America/New_York,US,EDT,7863894000,-14400,1
America/New_York,US,EST,7884453600,-18000,0
America/New_York,US,EDT,7895343600,-14400,1
America/New_York,US,EST,7915903200,-18000,0
America/New_York,US,EDT,7926793200,-14400,1
America/New_York,US,EST,7947352800,-18000,0
America/New_York,US,EDT,7958242800,-14400,1
America/New_York,US,EST,7978802400,-18000,0
America/New_York,US,EDT,7989692400,-14400,1
America/New_York,US,EST,8010252000,-18000,0
America/New_York,US,EDT,8021746800,-14400,1
America/New_York,US,EST,8042306400,-18000,0
America/New_York,US,EDT,8053196400,-14400,1
America/New_York,US,EST,8073756000,-18000,0
America/New_York,US,EDT,8084646000,-14400,1
America/New_York,US,EST,8105205600,-18000,0
America/New_York,US,EDT,8116095600,-14400,1
America/New_York,US,EST,8136655200,-18000,0
America/New_York,US,EDT,8147545200,-14400,1
America/New_York,US,EST,8168104800,-18000,0
America/New_York,US,EDT,8178994800,-14400,1
America/New_York,US,EST,8199554400,-18000,0
America/New_York,US,EDT,8211049200,-14400,1
America/New_York,US,EST,8231608800,-18000,0
